0,1,2,3,4,5,6,7,8
0.4694578,0.670475,0.4590686,0.14074391,0.007405637,0.24418595,0.05040984,0.04345555,0.037598293
0.45870414,0.6801088,0.45795536,0.12908855,0.014355209,0.23127466,0.050730377,0.022787888,0.008624348
0.42855224,0.70108694,0.54481965,0.06739523,0.018743927,0.32377467,0.05384945,0.018786125,0.052589726
0.42353997,0.7132581,0.5852521,0.07931801,0.0140449535,0.31568062,0.05149035,0.015976809,0.028397664
0.45490846,0.7267269,0.51642483,0.10170519,0.001657648,0.28737986,0.051732622,0.017465122,0.049729288
0.4835129,0.7411421,0.43188584,0.13810927,0.017547388,0.3103196,0.049410753,0.024880812,0.0081507
0.4894227,0.7510393,0.4684435,0.1367479,0.008538801,0.26087624,0.049233347,0.018448647,0.01036873
0.5045639,0.73894036,0.38546926,0.12681943,0.022317216,0.30109358,0.069682546,0.02899288,0.052049
0.51219356,0.72222817,0.41279286,0.17433366,0.009107515,0.24754995,0.08369195,0.04261973,0.026337389
0.50972867,0.7054487,0.43437463,0.13851091,0.02819756,0.29084224,0.103593156,0.039997123,0.04544795
0.4974019,0.6937922,0.5176825,0.09676048,0.02106116,0.29204845,0.11934068,0.030873869,0.015689418
0.4907369,0.69137824,0.5867609,0.09968583,0.038107056,0.34514654,0.14039688,0.019294381,0.04387215
0.48455945,0.6890686,0.6146858,0.10467045,0.03013788,0.31334937,0.15620452,0.012076999,0.027501594
0.4568989,0.6956382,0.7260563,0.14989457,0.037108626,0.32031167,0.15119734,0.028191071,0.038975943
0.44883537,0.70129794,0.7597813,0.09525713,0.054365303,0.37293732,0.14711146,0.011584285,0.010109576
0.45524415,0.70924157,0.7366829,0.10593747,0.04439884,0.33508712,0.14236636,0.020262644,0.040522505
0.4443193,0.7090286,0.834107,0.13519317,0.039878216,0.32869446,0.13545589,0.02440314,0.036110036
0.43864062,0.7154706,0.8336292,0.17967084,0.03896769,0.36710835,0.13060431,0.0070150224,0.034657743
0.44036305,0.7151334,0.8657088,0.118210815,0.05670467,0.34219694,0.12693892,0.01293924,0.036364213
0.44016802,0.71916884,0.8743916,0.13739437,0.046814546,0.27175575,0.12004515,0.01944089,0.045671728
0.43794152,0.72247034,0.8873336,0.12048325,0.053242937,0.28607142,0.11403816,0.017642345,0.022360455
0.4376235,0.7054203,0.87876964,0.13361362,0.057093546,0.27990723,0.109386675,0.025049414,0.03424206
0.44446233,0.70277214,0.87569124,0.12524936,0.06670837,0.23174967,0.1053027,0.025610927,0.046002258
0.4490666,0.69124573,0.86445874,0.10374276,0.056109056,0.23819906,0.098824695,0.023337461,0.034892846
0.43888974,0.68008643,0.88559437,0.0733191,0.046048198,0.24721369,0.09237216,0.01838826,0.023578059
0.44017944,0.6891376,0.9079039,0.050793447,0.05897775,0.26229012,0.087000005,0.015669849,0.0045104874
0.44747424,0.6919281,0.9053895,0.1007811,0.0458228,0.22851785,0.081661485,0.0160814,0.03280543
0.44720018,0.70714474,0.91602105,0.09210059,0.06794765,0.24907067,0.079572834,0.009550857,0.045258638
0.45352387,0.7211219,0.9201922,0.08858126,0.05798575,0.265041,0.07267268,0.025937337,0.044419628
0.47479948,0.727813,0.8534558,0.13401124,0.04936347,0.17804722,0.063474484,0.023756512,0.0036860658
0.4991382,0.7265737,0.7156058,0.2168713,0.04652618,0.134399,0.087066606,0.05605789,0.0039070053
0.5169355,0.7229894,0.6865901,0.18792996,0.05913873,0.13804421,0.07189555,0.070164256,0.009654793
0.5254577,0.71024644,0.67935073,0.20310546,0.089974515,0.13586013,0.077037446,0.089884214,0.00677001
0.5529121,0.69353956,0.6240162,0.122414805,0.0891233,0.17080364,0.08315432,0.090292245,0.019288156
0.5600854,0.6884717,0.6027642,0.14915684,0.086831525,0.18429276,0.082170986,0.09456203,0.014811049
0.56570864,0.69272476,0.61408263,0.15704364,0.11343726,0.24626529,0.08130094,0.102498695,0.05477223
0.5590943,0.69169366,0.62438625,0.14475739,0.102802,0.21439916,0.075039275,0.08553658,0.011072448
0.54087496,0.6941917,0.74020916,0.06524621,0.10779341,0.2232453,0.0766447,0.06832844,0.011608827
0.4986799,0.70776623,0.8645733,0.055290695,0.12247301,0.30240163,0.097017325,0.028206084,0.02635989
0.47242573,0.72809047,0.9172809,0.047278598,0.120740615,0.3878104,0.114464864,-0.00085302535,0.010781269
0.45810622,0.73998463,0.9265953,0.051079106,0.120177776,0.39036185,0.14790118,-0.0011093142,0.011678639
0.4413594,0.7541052,0.9489304,0.073921576,0.12585135,0.36818826,0.16436069,-6.1308034e-05,0.010373655
0.441554,0.76753867,0.95501083,0.06120523,0.123642094,0.3334955,0.1885438,0.0018018773,0.010714884
0.43840978,0.7776435,0.95620537,0.051087737,0.13216333,0.3414148,0.17600638,0.0017306907,0.027253766
0.4451027,0.7820527,0.9593025,0.06965725,0.11437584,0.32232815,0.15905206,0.01848564,0.03658208
0.43350902,0.7879617,0.9549378,0.054832123,0.1180746,0.24473868,0.1447707,0.010136033,0.048070047
0.4285346,0.7986909,0.9614706,0.0635035,0.121468626,0.25352058,0.12901245,0.019276235,0.035316642
0.42635715,0.7934491,0.972365,0.08466978,0.09320258,0.28339523,0.110041805,0.001511815,0.0050838394
0.43523023,0.7894829,0.8986113,0.11006726,0.059260815,0.2690811,0.07787161,0.0056067547,0.02026153
0.45809567,0.7963716,0.6523575,0.10239901,0.044073194,0.23095094,0.048413053,0.04342911,0.036515698
0.4511972,0.80388063,0.6965334,0.077408604,0.02104876,0.2038279,0.015243977,0.035606187,0.0071257753
0.4679094,0.8172252,0.49338913,0.10026584,0.013103755,0.29130968,0.025721896,0.010946612,0.01056854
0.48667035,0.8359704,0.51055837,0.075613104,0.015912926,0.29554075,0.03331197,0.015284593,0.0112169115
0.5389309,0.84722936,0.34487385,0.22237068,0.0009692125,0.21395074,0.022188796,0.049809925,0.0047628162
0.5503052,0.8468303,0.4247313,0.20444323,0.02288672,0.22759426,0.058511734,0.06601908,0.014470006
0.56534773,0.8391369,0.37660182,0.27819413,0.037887435,0.15124741,0.0951034,0.100374095,0.037146192
0.58371437,0.82567614,0.41207266,0.26237732,0.04462347,0.1278389,0.07827783,0.12377719,0.03681537
0.5882032,0.8033034,0.41739202,0.27788728,0.07172659,0.108125314,0.082852066,0.16594543,0.06909667
0.5971955,0.78280485,0.3681414,0.20173045,0.06198854,0.11278976,0.08810017,0.15326314,0.04146164
0.59234047,0.77129483,0.3797683,0.2688828,0.052729968,0.09486437,0.06936219,0.16606675,0.030288193
0.572994,0.767551,0.445974,0.22652976,0.059612315,0.12911336,0.07033648,0.14572154,0.021839652
0.55492634,0.7622035,0.54298025,0.19092,0.066827066,0.16186622,0.07088463,0.12582786,0.012344322
0.5070404,0.7617601,0.6958448,0.11037272,0.08248806,0.27552056,0.080190115,0.09330828,0.049813952
0.4608555,0.7722564,0.83972794,0.091727704,0.079873115,0.3567202,0.08480163,0.019244008,0.008499327
0.4429377,0.7675342,0.9006573,0.030533273,0.09104592,0.43216795,0.09693857,-0.0074205855,0.011538777
0.43227476,0.77007073,0.93690354,0.074638784,0.10708829,0.350865,0.08749676,0.0067272475,0.0076916916
0.43937138,0.7750306,0.94910383,0.07314384,0.11352558,0.36682904,0.09140854,0.021058489,0.035539392
0.4238748,0.78054905,0.9636104,0.09658539,0.14247274,0.4017021,0.09640952,0.011664025,0.03604227
0.4216949,0.7710616,0.95889217,0.04424707,0.14365283,0.39429182,0.09863528,-0.0005670013,0.022731703
0.41355026,0.76555866,0.9673853,0.03277965,0.1438838,0.3766631,0.09956799,-0.010448572,0.0071333153
0.40471607,0.7642771,0.9674743,0.03951176,0.118765295,0.35572177,0.10080379,0.0032495065,0.03789513
0.40876937,0.75213337,0.9736032,0.056910962,0.11277764,0.25054213,0.10067036,0.012343462,0.047084324
0.3944349,0.74707085,0.97195196,0.045515664,0.11321155,0.23411246,0.1001153,-0.005039581,0.004870969
0.38657275,0.75144213,0.9797199,0.050751,0.12562409,0.29872632,0.10348367,0.003335419,0.005610558
0.38708824,0.7519285,0.97840536,0.07327443,0.098627806,0.262976,0.10463436,0.019360255,0.046759244
0.4017934,0.75234,0.9752898,0.04922709,0.086866826,0.32790238,0.10510891,0.002413149,0.024156343
0.4339128,0.7687628,0.96608937,0.0890029,0.08278766,0.36598295,0.104383,0.0030592745,0.0016072346
0.46892998,0.77787536,0.8246383,0.105586216,0.10172645,0.34655523,0.11049744,0.022526093,0.049770333
0.49956992,0.77266747,0.72497696,0.15571523,0.111013375,0.32775313,0.11036817,0.022571582,0.026036289
0.5219506,0.7639522,0.701903,0.14362556,0.1154148,0.34046882,0.11158633,0.024577219,0.011155936
0.55188704,0.7500995,0.65412545,0.16865526,0.13768688,0.36824524,0.097080685,0.063876025,0.011537175
0.56144035,0.72096586,0.6282686,0.16714182,0.13418457,0.27240837,0.081267335,0.10545849,0.0113511635
0.55838966,0.70444804,0.6380058,0.2093313,0.10410581,0.23374647,0.0647086,0.101674296,0.011655304
0.5490924,0.69962186,0.6610832,0.15736973,0.08426094,0.22733834,0.056147166,0.09357563,0.008383769
0.54436255,0.7012924,0.6742989,0.11708671,0.10432965,0.28702337,0.06034399,0.08865375,0.00699314
0.5326053,0.7033081,0.73726857,0.15535328,0.11939449,0.3068654,0.06406538,0.07813234,0.024444591
0.52682567,0.7029801,0.7887616,0.072219454,0.13389567,0.38679647,0.07051443,0.05179148,0.027756814
0.5153893,0.7048831,0.8582327,0.08890921,0.1295538,0.4211132,0.07414556,0.018153641,0.03744923
0.50698155,0.70743304,0.89190763,0.07431635,0.13846788,0.41494077,0.077039234,0.022577934,0.037325393
0.50017047,0.7053511,0.91225195,0.10207592,0.12517036,0.4021235,0.07658633,0.011991079,0.0229964
0.4989522,0.69928896,0.90994817,0.08637471,0.121715486,0.35495532,0.07686934,0.009424101,0.0033024056
0.5012288,0.68748426,0.92499125,0.071671166,0.10791189,0.22807936,0.076649,0.019761626,0.0062497137
0.50018215,0.6744731,0.9344703,0.07739642,0.10504941,0.18739809,0.09211659,0.031433254,0.0059912307
0.49398407,0.6702245,0.95207286,0.118120864,0.11342878,0.15378486,0.09081735,0.053928837,0.00013610255
0.492703,0.66549027,0.9443136,0.06246607,0.10906949,0.27592778,0.09419867,0.007905512,0.007342535
0.48661256,0.65167886,0.9586154,0.0671628,0.11025857,0.27186674,0.09137887,0.018582307,0.0029531745
0.48874643,0.6442324,0.96064055,0.07550529,0.1089483,0.32070863,0.090889744,0.020366173,0.022633366
0.48875347,0.6445748,0.9636944,0.13187845,0.12514406,0.29669306,0.090269685,0.029506184,0.044746906
0.48355636,0.6440711,0.9606314,0.14592752,0.10458981,0.2819733,0.08407151,0.006426639,0.0037868647
0.4803372,0.64175415,0.9613221,0.17311549,0.096644215,0.28065786,0.08279467,0.008660684,0.0186163
0.47949678,0.6526935,0.96472794,0.13892584,0.096360594,0.25993574,0.08131311,0.031738434,0.019281723
0.48314,0.65876883,0.9674141,0.106239125,0.08631105,0.22423775,0.07740537,0.05466811,-0.0002263235
0.48532352,0.6552104,0.9692631,0.18807176,0.086934045,0.24357049,0.07761906,0.05605971,0.04068665
0.48806742,0.6475945,0.9731592,0.14589861,0.09171044,0.22096969,0.07420064,0.07310358,-0.0017478215
0.4960265,0.6328651,0.958243,0.14114681,0.07526102,0.2078158,0.0720232,0.067440875,-0.0014479505
0.5028179,0.61545485,0.93661416,0.13523473,0.08882898,0.220748,0.075223,0.078066535,0.04340325
0.5054194,0.59904647,0.9302257,0.12529352,0.09046244,0.1932933,0.07286162,0.0501373,0.0048730066
0.51337963,0.5970571,0.9076366,0.11748845,0.09784398,0.22943409,0.074423105,0.039959222,0.006082422
0.52415335,0.5944191,0.8715849,0.09937282,0.0985196,0.2576868,0.08403012,0.027306702,0.008117433
0.5183956,0.5896707,0.9019874,0.13630019,0.087827794,0.21831803,0.09008774,0.028194658,0.0057427017
0.5078565,0.58803725,0.92054814,0.11256795,0.08116135,0.2631025,0.098906666,0.010884023,0.0065179234
0.48399052,0.60352707,0.937932,0.08095209,0.077961974,0.35249406,0.10288621,0.021963865,0.04727586
0.4855542,0.60629654,0.95831037,0.09326472,0.0752088,0.35785925,0.09942496,0.0048468327,0.002440828
0.48122975,0.60300976,0.95430493,0.06268964,0.094182946,0.34543937,0.10425329,0.0020323312,0.036171664
0.45594862,0.6079155,0.9567637,0.07036303,0.096722804,0.30458298,0.10371415,0.004730529,0.03028645
0.48914307,0.6081106,0.9649084,0.097486354,0.10079061,0.25586957,0.10157696,0.014793965,0.021915544
0.48914385,0.59936166,0.96455646,0.09994755,0.107904635,0.23120719,0.10257937,0.021619953,0.03380237
0.45250523,0.59364516,0.96363264,0.07904998,0.094256744,0.2044318,0.1005174,0.007516871,0.0078063523
0.42618245,0.59002787,0.96988225,0.054957945,0.080389604,0.27247915,0.096113734,0.009325559,0.005116324
0.4435524,0.5735958,0.9724145,0.088174686,0.055684123,0.20910212,0.08877392,0.00053573307,0.006502538
0.46142602,0.5669735,0.9713946,0.09095915,0.07199898,0.20290338,0.089858346,0.0028914427,0.0065278476
0.47037697,0.56867623,0.9753521,0.063301116,0.07603821,0.29891503,0.09599786,0.015912596,0.046361435
0.46807185,0.57372266,0.9727255,0.10487041,0.089667015,0.21770649,0.096431695,0.0056931963,0.021967757
0.47062257,0.5781434,0.97370857,0.08911399,0.07556161,0.24138589,0.09733712,0.011579453,0.021927126
0.47839224,0.5889637,0.9709279,0.12121862,0.0605663,0.19188246,0.09607128,0.007123052,0.00440609
0.4892479,0.5970965,0.9778286,0.12708238,0.0848346,0.19540763,0.09461879,0.02979061,8.311402e-05
0.51269567,0.58809495,0.92623913,0.09894047,0.06462854,0.22920492,0.09209975,0.052331205,0.021234151
0.552176,0.5750981,0.7625278,0.19009909,0.06522109,0.19613345,0.08934616,0.10123364,0.045784537
0.5539018,0.56647813,0.7536684,0.23890783,0.09293589,0.18994282,0.086202845,0.096270494,0.002366173
0.561308,0.5538667,0.7426461,0.26092845,0.087182745,0.108125135,0.083591476,0.12349305,0.03305389
0.57949114,0.529284,0.70523983,0.19904108,0.08005144,0.16073823,0.08017238,0.14161038,0.004793714
0.5706217,0.52542084,0.7430515,0.24383767,0.06081804,0.10574934,0.07589411,0.12705037,0.005914486
0.55059755,0.52574253,0.7786135,0.2366987,0.082706176,0.16572317,0.08157852,0.115647875,0.0024202457
0.53598505,0.5203731,0.8142685,0.17141291,0.079834364,0.12670526,0.08761742,0.09007589,0.0077091483
0.514974,0.5275328,0.8656935,0.17329344,0.084231175,0.16320708,0.09220832,0.063597806,0.0029216027
0.49831736,0.54307854,0.90494883,0.16008556,0.096454315,0.2415217,0.099230215,0.024918307,0.006866119
0.4766214,0.5531172,0.9248818,0.08611433,0.11729384,0.31415102,0.106660195,0.012439351,0.049473286
0.457083,0.5502745,0.9415984,0.069240615,0.0864743,0.24954231,0.10072676,0.0012547066,0.009506973
0.4445723,0.5674703,0.9675765,0.04334749,0.10159421,0.3003835,0.10665839,0.011480897,0.025775049
0.43591693,0.564146,0.96383774,0.05701089,0.07481711,0.2912768,0.105669685,-0.0074937763,0.0056988327
0.43020383,0.56451434,0.96169955,0.081821255,0.052117955,0.22627816,0.10536601,-0.0015374916,0.007968253
0.4437938,0.5610482,0.96890116,0.07714772,0.046729043,0.2314523,0.110467926,0.005294784,0.04588973
0.45190087,0.55983186,0.9721263,0.08355182,0.051597513,0.23497768,0.11275265,0.016251788,0.03407444
0.4586836,0.5523,0.9763745,0.06453027,0.0768009,0.3092685,0.11733141,0.010933048,0.0047382256
0.4661961,0.541265,0.97344,0.11725852,0.0599436,0.2515125,0.11866587,0.015936293,0.021959927
0.4647363,0.5489685,0.96935296,0.11457668,0.06035204,0.22106636,0.12108632,0.0037225662,0.006538137
0.46274614,0.5509038,0.9764931,0.11599502,0.07457605,0.26635468,0.12266115,0.020023666,0.022411693
0.47002935,0.55412376,0.9731018,0.082923934,0.060498264,0.2739911,0.1218613,0.020925816,0.034473598
0.4792271,0.55835944,0.9672581,0.09721168,0.07460657,0.21891128,0.12184674,0.009092781,0.03412139
0.48742026,0.5625902,0.9713899,0.12272685,0.066032775,0.22244619,0.11925762,0.0230944,0.03263276
0.49547103,0.5588732,0.9790098,0.14210354,0.0920725,0.30782208,0.12051039,0.024673335,0.021077517
0.5240565,0.55235296,0.972027,0.11598342,0.15800777,0.33959782,0.12610202,0.042421855,0.023514893
0.5597762,0.53792053,0.8271116,0.21363482,0.18293428,0.2439164,0.124520585,0.09777688,0.04888032
0.5564903,0.51942515,0.7987898,0.2373083,0.179618,0.19685489,0.12155359,0.12095776,0.042981185
0.5658283,0.5066851,0.78975517,0.23337215,0.17832658,0.15513547,0.119498126,0.14406866,0.037246216
0.57192314,0.5005035,0.7678788,0.27276042,0.1876579,0.11185611,0.117201075,0.14513464,0.009202245
0.5690731,0.4974075,0.7901521,0.180515,0.20291519,0.124353945,0.12081369,0.14734358,0.012200094
0.55001235,0.49414062,0.842987,0.16853657,0.20193526,0.15140685,0.121408306,0.12813227,0.011279228
0.51638085,0.5007683,0.91568965,0.11353585,0.19656837,0.20821257,0.13131545,0.0998982,0.011367316
0.4969701,0.5093976,0.95124143,0.087504506,0.18508142,0.28862005,0.1411095,0.050051056,0.011694687
0.48377243,0.5175683,0.9446989,0.07007198,0.17328283,0.36751288,0.15115209,0.0037195003,0.013737726
0.46782762,0.5244234,0.9528343,0.05797504,0.15998492,0.36971694,0.16675107,-0.0030104192,0.0144821135
0.4686882,0.529985,0.9622577,0.089463815,0.15611479,0.33556843,0.18142882,0.0007007411,0.012848894
0.4602191,0.5290916,0.9615777,0.061690822,0.1563577,0.36267555,0.1906667,-0.0025387304,0.014783709
0.45657736,0.5281307,0.96124375,0.10658835,0.14810061,0.30643398,0.19609836,0.0019470407,0.012636571
0.447855,0.5305172,0.9619644,0.089662895,0.13861631,0.32128495,0.18770319,-0.0008766325,0.013136494
0.47855887,0.5377539,0.97458816,0.10942163,0.13360754,0.33492398,0.18362184,0.012479848,0.0064627742
0.4830583,0.53847003,0.969929,0.090732284,0.1336838,0.2497953,0.17952675,0.020856801,0.006491284
0.47527358,0.5369326,0.9707576,0.089194424,0.12571019,0.3346014,0.17833555,0.00080305245,0.011208548
0.45004278,0.54116607,0.9775195,0.073428065,0.126659,0.39131534,0.1764229,0.010238002,0.040384922
0.43973914,0.548242,0.97237,0.059394285,0.11253652,0.31179094,0.16741537,0.0043144515,0.025949791
0.45329022,0.5557621,0.96975553,0.12094633,0.098163396,0.21298793,0.15715371,0.005178406,0.008305139
0.47764322,0.57583463,0.97170395,0.11959879,0.087387666,0.24576853,0.15715432,0.02039101,0.022695173
0.50856507,0.59222305,0.9710634,0.1560826,0.10028139,0.25788817,0.15702218,0.014370634,0.004663701
0.5246742,0.59915286,0.90636796,0.138053,0.12581009,0.25111008,0.117894046,0.045064867,0.006895664
0.57236755,0.6089682,0.69897276,0.29385048,0.21556988,0.2347581,0.13665242,0.110767536,0.009230348
0.5683105,0.6051705,0.69838995,0.3173238,0.19732642,0.1357804,0.14246078,0.13222754,0.023687556
0.5800648,0.5910225,0.6080101,0.32833886,0.1565924,0.13533077,0.14747193,0.1273238,0.009022309
0.58006775,0.58552045,0.6206351,0.28290886,0.13480628,0.14223301,0.14690425,0.13259351,0.014026145
0.57057405,0.58555204,0.53555447,0.3269344,0.109244734,0.12454871,0.13662183,0.13033141,0.013457223
0.5606401,0.5856623,0.5244835,0.2691452,0.06117424,0.11334413,0.06292655,0.12119726,0.0120979985
0.5454695,0.5895868,0.5192821,0.20809367,0.059810907,0.13814099,0.05606459,0.1109611,0.0064261695
0.53534985,0.5935352,0.56347877,0.09796693,0.0378407,0.26928806,0.05007886,0.0856062,0.049797613
0.5251342,0.6055098,0.56945324,0.13153929,0.029839974,0.25454432,0.039995737,0.0523145,0.0102989925
0.5134324,0.60858124,0.62165564,0.12037486,0.035758592,0.27657717,0.040417183,0.042843718,0.010285388
0.5112946,0.6174993,0.6493132,0.094182834,0.035073265,0.3489672,0.04157022,0.012800272,0.011091235
0.5131304,0.6231954,0.63912463,0.09018651,0.037882246,0.3252815,0.04165506,0.018951394,0.011311228
0.5061479,0.6280296,0.68154335,0.13040316,0.026974402,0.2917112,0.03932908,0.02913376,0.008285533
0.47607422,0.62275016,0.87708336,0.10061674,0.032123055,0.25382835,0.046439245,0.014954547,0.0054486794
