0,1,2,3,4,5,6,7,8
-0.4006213,0.93090177,-0.21247534,-0.3333934,-0.8756801,-0.21361119,-0.35559967,-0.58010316,0.04359743
-0.3524602,1.0465146,-0.24366233,-0.43102664,-0.8274727,-0.24320605,-0.24415445,-0.59212977,-0.545879
-0.5975419,1.0129329,-0.011544719,-0.6843193,-0.8343327,0.27951536,-0.23693636,-0.69160223,0.30941695
-0.5442551,1.0609702,0.018783689,-0.66242373,-0.93243307,0.20545428,-0.291085,-0.7224848,-0.18333957
-0.56786513,1.0513608,-0.09948714,-0.532879,-0.91425467,0.0016322434,-0.305242,-0.75011444,0.21904832
-0.37288108,1.0783738,-0.56581825,-0.45185483,-0.958627,0.16428381,-0.41142374,-0.66452914,-0.6529945
-0.38591835,1.1183643,-0.34689775,-0.45664042,-0.97253644,-0.163733,-0.36924028,-0.71523607,-0.61282396
-0.45443752,1.0972692,-0.6033839,-0.45309806,-0.80634844,0.099138476,-0.10326101,-0.6991077,0.18645252
-0.33584794,1.0970597,-0.45712447,-0.31530124,-0.92494446,-0.24592176,0.04890868,-0.7147185,-0.2945814
-0.36466303,1.0420353,-0.43117064,-0.4725641,-0.72271967,0.033542395,0.38493657,-0.7068067,0.09473047
-0.26345736,1.067623,-0.1388726,-0.7664314,-0.81186765,0.055766836,0.5619467,-0.746872,-0.4737613
-0.393409,0.96779746,0.076979354,-0.7152168,-0.65104705,0.3448785,0.9483965,-0.8594923,0.037939295
-0.3541783,1.0418614,0.2195328,-0.75406736,-0.7332889,0.16114295,1.1495235,-0.90081686,-0.2803875
-0.4887121,0.9284095,0.48184848,-0.5335538,-0.83646405,0.13139376,0.94458115,-0.96022564,-0.05145885
-0.4108194,0.9464098,0.45157865,-0.8465186,-0.723599,0.5023341,0.85437435,-0.97914904,-0.62614304
-0.5025469,0.9750621,0.5148989,-0.72585636,-0.7312903,0.23025852,0.90713537,-0.92990726,-0.018431276
-0.53366464,0.9009383,0.7032062,-0.6038193,-0.9212916,0.14587498,0.6935775,-0.9978665,-0.0994952
-0.5948743,0.8503327,0.6254432,-0.35109347,-1.0040615,0.35895422,0.49517724,-1.1591146,-0.16284136
-0.5569866,0.90309215,0.7962811,-0.6507095,-0.749508,0.23759237,0.5865831,-1.0126078,-0.09262355
-0.60199875,0.9704147,0.93792576,-0.5310156,-0.7510024,-0.16179657,0.4596227,-0.96287465,0.11845562
-0.5249531,0.97884965,0.8733804,-0.6456344,-0.785562,-0.06380126,0.3880788,-0.94647044,-0.35710523
-0.5434828,0.9043483,0.91968393,-0.5407002,-0.6778743,-0.099731654,0.31074396,-0.91445225,-0.11238593
