0,1,2,3,4,5,6,7,8
-0.35733747,0.9211551,-0.33839935,-0.30701363,-0.9619124,-0.1701929,-0.31833482,-0.5943393,0.050974607
-0.35070005,0.9785954,-0.08719207,-0.34645233,-0.81331897,-0.24531126,-0.30358,-0.770823,-0.4878109
-0.528757,1.017277,-0.07235375,-0.88420933,-0.867205,0.37711543,-0.23790637,-0.8144958,0.31253913
-0.5082309,1.0230277,0.15134262,-0.80883086,-1.0014522,0.23552261,-0.34293476,-0.9173646,-0.2038222
-0.49696025,1.0891134,-0.23312438,-0.6812675,-1.1123843,0.12287369,-0.32355195,-0.8564116,0.223459
-0.38218376,0.98426205,-0.30058014,-0.37894163,-1.0058945,0.16468838,-0.522875,-1.0236039,-0.59897214
-0.37457928,1.072998,-0.17428134,-0.4062313,-1.0821195,-0.13366261,-0.4753378,-1.0069473,-0.5715764
-0.42190093,1.0236015,-0.6220747,-0.5213797,-0.85295445,0.21688992,-0.12498233,-0.8868222,0.28511018
-0.28791925,0.954033,-0.46243274,-0.15378672,-1.0382564,-0.22995377,0.03567183,-0.868508,-0.2330361
-0.32694614,0.884491,-0.38539812,-0.4681839,-0.7549366,0.13304412,0.37997615,-0.87289745,0.1617406
-0.23275998,0.8337306,0.1299807,-0.77486134,-0.84538114,0.08616954,0.58931214,-1.0086671,-0.42096204
-0.34691483,0.7895912,0.18369976,-0.8433703,-0.6845213,0.46766955,0.8242408,-1.133507,0.10919225
-0.30239406,0.8078183,0.3786805,-0.81462735,-0.75781447,0.26538154,0.9830402,-1.198738,-0.21358556
-0.4026046,0.7978648,0.4476218,-0.53304815,-0.81995213,0.2344036,0.8708856,-1.1247834,-0.029590905
-0.35663912,0.7610599,0.80943435,-0.91116965,-0.6359862,0.49701467,0.76879984,-1.3229293,-0.53510904
-0.41854033,0.8519757,0.5534908,-0.84814143,-0.70473516,0.3546002,0.8197126,-1.1428121,0.0026803613
-0.42683867,0.8315711,0.678782,-0.66559887,-0.8911694,0.2479672,0.6842471,-1.1569358,-0.101955414
-0.49567074,0.8103821,0.547129,-0.32060847,-1.0044895,0.40159595,0.5080396,-1.3914943,-0.16920286
-0.46092993,0.8552339,0.7944172,-0.77746207,-0.67957926,0.34720773,0.6041883,-1.212733,-0.08151138
-0.48946765,0.9546058,0.73073214,-0.6194933,-0.75719327,-0.04093641,0.60386217,-1.0221698,0.1156137
-0.44881174,0.92550504,0.9195243,-0.72638243,-0.687389,-0.013911635,0.48717022,-1.1006615,-0.33224356
-0.46576434,0.8919498,0.8266711,-0.61219406,-0.61621207,-0.029638529,0.46110535,-0.9913877,-0.09514147
-0.47607008,0.9616349,0.8410913,-0.6476299,-0.3942031,-0.25327098,0.5224288,-0.8145263,0.1734693
-0.40861002,0.92456174,0.9143033,-0.7900359,-0.52199596,-0.23254156,0.43910635,-0.83879817,-0.05637324
-0.37778,0.9061946,1.0608324,-0.9730712,-0.6355516,-0.1917162,0.36002922,-0.86855,-0.28208387
-0.35303614,0.86653614,1.2562363,-1.0966555,-0.4954562,-0.15671894,0.24273232,-0.93690336,-0.648359
-0.42297253,0.94698006,0.9681658,-0.80697787,-0.6875972,-0.30066472,0.20258236,-0.86325955,-0.12195969
-0.49720687,0.9722085,0.95137054,-0.8711637,-0.41844168,-0.13581696,0.16999972,-0.8955843,0.11937517
-0.47959384,0.96360075,0.89066476,-0.92968595,-0.634869,-0.09992504,0.0066539645,-0.8639303,0.056136608
