0,1,2,3,4,5,6,7,8
0.5160146,0.6349828,0.47937933,0.12721199,0.04821804,0.24946311,0.035417706,0.050394,0.016798586
0.50867313,0.65336084,0.5055436,0.12480712,0.048980325,0.25255495,0.037354678,0.048216373,0.016145796
0.46863747,0.65909696,0.57715327,0.08764729,0.05779639,0.33661968,0.044039905,0.03741792,0.020111531
0.4606011,0.6619798,0.6121038,0.08853099,0.0523296,0.31317264,0.040248603,0.034435093,0.016626239
0.46788245,0.67039216,0.52750665,0.09624523,0.048252255,0.289464,0.03806153,0.036344558,0.017250657
0.49768865,0.65985465,0.42680568,0.105482936,0.04014793,0.2821846,0.028942078,0.031137407,0.01390931
0.48610845,0.6744248,0.47232047,0.10579279,0.039724916,0.2502913,0.030537784,0.03426248,0.013297766
0.5028879,0.6629472,0.3866102,0.10201666,0.045791805,0.2969492,0.034053087,0.03534478,0.01797679
0.51719624,0.64544076,0.41335434,0.123972654,0.0404554,0.233998,0.030645162,0.04030463,0.014134347
0.51891875,0.6329555,0.45137644,0.10622126,0.04919043,0.28469962,0.03706491,0.038969815,0.01732573
0.5139483,0.6293475,0.57377803,0.08933386,0.054724276,0.29973978,0.04430595,0.039087206,0.016711801
0.4954673,0.6152356,0.6234176,0.08148873,0.05793321,0.33852825,0.04650575,0.030954778,0.017634988
0.4905248,0.619537,0.6662453,0.084141314,0.05810824,0.3159939,0.049744636,0.032418042,0.016570807
0.46699283,0.6054617,0.7179874,0.09316081,0.051100314,0.2777738,0.040801913,0.02928251,0.0132235885
0.46255028,0.60963213,0.7647202,0.07226941,0.056570053,0.33738497,0.044831336,0.024577707,0.01353085
0.45792362,0.6211268,0.7394366,0.07804972,0.055971175,0.30812132,0.045143187,0.028547287,0.0145328045
0.4438405,0.6093683,0.7878145,0.08228308,0.049719453,0.27409506,0.03933373,0.026325017,0.011639774
0.43406278,0.60262364,0.76080024,0.09085286,0.04230416,0.2795294,0.032591134,0.019524097,0.010225475
0.43419737,0.61568916,0.8107085,0.07557896,0.05190435,0.29153085,0.040398836,0.02437386,0.011811107
0.4283979,0.6288487,0.8161764,0.086413234,0.050064147,0.23976445,0.04022792,0.030100375,0.011339843
0.43098086,0.6290347,0.82932925,0.079988986,0.050239176,0.25000545,0.03967455,0.02865225,0.010688245
0.43884286,0.6183715,0.82103246,0.087283075,0.0508056,0.24326155,0.03884211,0.031071633,0.0110325515
0.43984225,0.6295101,0.8304317,0.09020004,0.05499941,0.22571874,0.04262334,0.03799376,0.011958957
0.4487293,0.6262204,0.83359957,0.08485782,0.056763172,0.23775539,0.044735402,0.039105386,0.01232788
0.4472017,0.6262237,0.8562823,0.07690829,0.0606097,0.25479037,0.04907617,0.039815217,0.012808651
0.4470027,0.6294565,0.87161803,0.06827623,0.06204948,0.26846474,0.049182206,0.037617743,0.012231827
0.43923867,0.62978065,0.8528092,0.08308953,0.05433193,0.228731,0.04347956,0.038095266,0.011484355
0.42924738,0.6373092,0.8545639,0.07738918,0.056365162,0.24645182,0.043697804,0.03460601,0.012060523
0.43105197,0.6344904,0.8460592,0.07271543,0.05266446,0.24357912,0.039776713,0.033480346,0.01124391
0.4501731,0.647736,0.8144684,0.09436992,0.044140905,0.18159044,0.03411737,0.039832562,0.008984745
0.48582458,0.63475347,0.6965274,0.13494948,0.037389338,0.14109853,0.02759707,0.047718763,0.008280426
0.5024272,0.6329831,0.6792139,0.12497005,0.04022467,0.14879122,0.028182685,0.05375871,0.009054184
0.5221457,0.61508644,0.6714972,0.13380209,0.041423142,0.14298102,0.026548386,0.058955282,0.0088118315
0.54481864,0.6122115,0.66165626,0.10184544,0.052805424,0.18994099,0.03495866,0.06527549,0.012218177
0.55395347,0.59928966,0.6256046,0.110369205,0.04821527,0.18565151,0.030902088,0.0608809,0.011284977
0.5487663,0.58368695,0.600591,0.104282856,0.04929167,0.21446249,0.028774172,0.05110413,0.012324005
0.54980063,0.59613776,0.6396099,0.10429227,0.048105568,0.20159519,0.029681265,0.052962482,0.010973513
0.52500737,0.61040354,0.76853245,0.0750356,0.060157716,0.23500311,0.039771974,0.053518623,0.01243937
0.47418752,0.61387175,0.83699524,0.062490374,0.06371915,0.29350498,0.043805063,0.034004122,0.012756199
0.4450526,0.6162545,0.856971,0.05253616,0.061204016,0.35390383,0.043542415,0.021487474,0.0119766295
0.43350935,0.6221538,0.86395586,0.051707417,0.06331837,0.3573537,0.04727915,0.020635873,0.012285531
0.41973138,0.63091505,0.87116647,0.056254327,0.061522037,0.33001995,0.04667878,0.020661801,0.011522591
0.41313463,0.6455627,0.8834392,0.05378765,0.06593892,0.31602055,0.05345866,0.023150146,0.012089431
0.4051335,0.65390813,0.8808224,0.05160749,0.06744555,0.32583344,0.053296268,0.022896737,0.012812704
0.40679204,0.651103,0.8702676,0.055526376,0.060567886,0.2915132,0.046944797,0.02448833,0.011713713
0.39300612,0.6822463,0.88287747,0.059126824,0.06680116,0.26159984,0.054415107,0.03201902,0.013123095
0.39327323,0.68176556,0.8778896,0.06016162,0.061440945,0.25223184,0.047466308,0.030632764,0.01164335
0.3918871,0.6729171,0.8737705,0.062357098,0.051007718,0.25391307,0.04002133,0.023887426,0.009493083
0.39894375,0.6755552,0.823401,0.0730038,0.04418701,0.23442996,0.03459367,0.025101185,0.009451747
0.4402652,0.6959385,0.6445453,0.08640051,0.04451585,0.2231752,0.03286931,0.038291126,0.01230827
0.43060035,0.71091974,0.6946975,0.080304295,0.041779995,0.20649877,0.03201744,0.039729804,0.010689527
0.4472772,0.7138526,0.48106322,0.08483133,0.037832648,0.27165464,0.028808504,0.027547568,0.01276657
0.44653088,0.7184968,0.5035001,0.072494656,0.038966507,0.27838385,0.030144542,0.027152479,0.012775391
0.48803794,0.70644176,0.2857517,0.13021931,0.024628252,0.17344826,0.017349184,0.03137961,0.0089998245
0.48899874,0.69005007,0.36374208,0.112198204,0.027971685,0.1803776,0.019616991,0.03175223,0.009108782
0.5070608,0.6799366,0.3133014,0.15312195,0.027184695,0.1323846,0.018642068,0.04324904,0.00893417
0.5234562,0.66795284,0.34667814,0.14801219,0.027937412,0.12068662,0.018209875,0.052309424,0.00851354
0.54119766,0.64629316,0.34254754,0.16283035,0.030715585,0.109410346,0.018123448,0.06825575,0.009246647
0.562624,0.6527612,0.3527249,0.1353974,0.037176132,0.13308051,0.023578048,0.077858925,0.011237174
0.5687206,0.6344481,0.33054298,0.17167506,0.02988398,0.10567692,0.017741054,0.07690042,0.008661807
0.5540113,0.6364764,0.40894407,0.14491811,0.033450633,0.12700433,0.020359457,0.067914546,0.0091205835
0.53679174,0.6334888,0.5171759,0.12183955,0.036532193,0.14700124,0.022707194,0.058564514,0.009045213
0.48734614,0.6328797,0.66584295,0.079977185,0.047777116,0.23084286,0.030546725,0.04089257,0.011735827
0.4352615,0.6429658,0.78413904,0.06426895,0.04605159,0.2925161,0.032493055,0.021789402,0.009981513
0.41645214,0.64331454,0.8373012,0.04683268,0.055596173,0.38366252,0.040726215,0.017138034,0.011857569
0.41275457,0.6493246,0.850918,0.060011625,0.051741153,0.29913327,0.03643626,0.021559656,0.010050535
0.411697,0.6427026,0.8468024,0.057257205,0.05293736,0.3051186,0.03602922,0.021674722,0.010637909
0.40305042,0.63842964,0.8441349,0.060314506,0.05164039,0.32112983,0.033119917,0.017916292,0.010207593
0.40509093,0.6496353,0.86758685,0.051752895,0.06106016,0.3526379,0.041363537,0.019843102,0.011804491
0.4028439,0.65659475,0.88247657,0.051272064,0.06402841,0.3521086,0.0448533,0.02079922,0.011889905
0.3943928,0.6594164,0.8771466,0.054124802,0.06385362,0.33160216,0.04631096,0.023525417,0.012795687
0.3971247,0.66952455,0.8889176,0.06540114,0.06615347,0.2617911,0.0503805,0.03438264,0.012912273
0.397156,0.6795988,0.9026758,0.06570354,0.0676606,0.26187646,0.053580254,0.03467965,0.012150079
0.39807338,0.664497,0.89483154,0.062253118,0.06531367,0.2919528,0.04807812,0.028434217,0.011724234
0.39021966,0.66613835,0.88453174,0.06949955,0.06261498,0.25751364,0.04776746,0.03282863,0.012363076
0.39563662,0.6568447,0.88398355,0.057608366,0.060522616,0.30619267,0.047066957,0.025000542,0.011908829
0.4086467,0.6388496,0.8586539,0.059139997,0.04767847,0.29686934,0.035395294,0.018829912,0.009128064
0.43128437,0.6451634,0.76927483,0.067192435,0.050046116,0.29248714,0.03522089,0.023005873,0.011605918
0.4617908,0.6360822,0.6873627,0.08386129,0.043657243,0.26670396,0.029405087,0.023064703,0.010343343
0.4812864,0.6253555,0.67716193,0.079217106,0.044237673,0.27943355,0.029333085,0.022979587,0.010265231
0.5187031,0.59150136,0.6064735,0.085594684,0.041094363,0.272816,0.023222506,0.024276644,0.009470493
0.54910296,0.58592004,0.60545766,0.10054496,0.04377961,0.21284977,0.02395922,0.04219851,0.009642392
0.548176,0.5798774,0.5969248,0.12200159,0.03785041,0.1774402,0.021282732,0.044442743,0.008460611
0.541709,0.5920064,0.64517194,0.1050227,0.04206401,0.19066611,0.025310546,0.048461497,0.009385079
0.5405026,0.58777696,0.66650575,0.08616102,0.047362477,0.23819172,0.027593255,0.04232329,0.0104394555
0.5210452,0.57867205,0.6911346,0.092731744,0.04428181,0.23478338,0.025000632,0.034797788,0.009579748
0.5079804,0.58122563,0.75707567,0.06267479,0.055426866,0.3279068,0.03225985,0.028128415,0.011880815
0.4804003,0.57967836,0.79021245,0.061101645,0.052173674,0.3485592,0.031674743,0.020574927,0.011214435
0.47496346,0.58272755,0.81674147,0.05778703,0.055413634,0.3483076,0.033519506,0.02171439,0.011365414
0.46855626,0.58148736,0.82297695,0.06382999,0.049869657,0.32435432,0.031059355,0.020100951,0.009920597
0.47360364,0.59199166,0.84155,0.06456083,0.05281526,0.30425182,0.03440228,0.02410382,0.009948015
0.476153,0.613044,0.8735075,0.07102752,0.059310675,0.23771995,0.04232505,0.040133744,0.010578275
0.4830041,0.60851294,0.884486,0.07613084,0.062281996,0.21437943,0.045624673,0.048688143,0.010681897
0.4897674,0.59771216,0.88303995,0.0913896,0.056995064,0.17586595,0.03935474,0.054803163,0.009120464
0.47664097,0.5947007,0.8851434,0.06621519,0.06388828,0.2777933,0.046280563,0.034868926,0.0114275515
0.48343775,0.58330244,0.89066875,0.069054365,0.06420636,0.26892787,0.045242965,0.037442803,0.011068165
0.48368534,0.5661368,0.88021016,0.06755242,0.06263232,0.29486376,0.04258877,0.03225404,0.011449456
0.481534,0.5593925,0.8649454,0.084302515,0.056964755,0.2556594,0.036488652,0.03305447,0.010573506
0.4794844,0.5662871,0.8685607,0.09016734,0.05054611,0.24135897,0.03432262,0.029844373,0.008919865
0.47514203,0.5614158,0.8581025,0.09897581,0.04727754,0.22954983,0.03191197,0.028987944,0.008677155
0.4779246,0.57132995,0.86752796,0.08950162,0.051439464,0.22345549,0.034608066,0.035357654,0.009184301
