0,1,2,3,4,5
0.42273468,0.69640017,0.7927236,0.36115348,0.42479312,0.4316454
0.4634079,0.48813263,0.4966194,0.51113033,0.49398965,0.48035607
0.3688674,0.518173,0.32754004,0.49711573,0.57673484,0.47850704
0.5217118,0.67004853,0.6173756,0.4543168,0.51516354,0.47487098
0.7365255,0.64712536,0.4302901,0.67770165,0.7409962,0.4598502
0.36718756,0.40223435,0.39629906,0.4753207,0.38197982,0.45577875
0.2668502,0.41906774,0.55568266,0.48421353,0.43179828,0.46272793
0.32896787,0.49608257,0.6278765,0.43380576,0.4564147,0.44329238
0.76348114,0.6027031,0.65249074,0.2742005,0.43199807,0.44066498
0.74962664,0.77045894,0.756136,0.5369761,0.53209925,0.49355593
0.9051204,0.6833908,0.801403,0.10539645,0.27350584,0.3924384
0.65748745,0.5879513,0.71771383,0.17682433,0.45204246,0.40758586
0.19302616,-0.19661829,0.5476678,-1.5845232,-1.1465257,-0.22333449
-0.26630667,-1.0086567,-0.29010874,-4.121572,-2.7264733,-0.6625435
0.04491824,-0.45555583,0.16517472,-2.6206965,-1.4508104,-0.16998994
0.27486777,0.38426283,0.76657027,-0.29019636,0.01429227,0.30823314
0.8886039,0.8403839,0.6336851,0.60286456,0.6452948,0.50936687
0.49956807,0.6135408,0.5484176,0.28930014,0.37106204,0.38124394
0.510272,0.6911796,0.7471262,0.46993887,0.54161525,0.47433975
0.45454618,0.50328684,0.53684986,0.5558454,0.529527,0.48647
0.79326487,0.78046465,0.72233653,0.4554516,0.5591543,0.47542512
0.7433772,0.76989245,0.5141084,0.5033787,0.64673615,0.48027205
0.58475316,0.69856054,0.7093591,0.357607,0.47236785,0.4329477
0.7454508,0.83228254,0.6578449,0.49803674,0.62241745,0.4878761
0.4403773,0.65859157,0.69559723,0.4046107,0.5401015,0.4574966
0.5654677,0.71032774,0.69188124,0.4242853,0.56275463,0.46185935
0.38589874,0.5094051,0.43672925,0.40682805,0.5140048,0.44146353
0.6635144,0.6966375,0.5330416,0.5072627,0.60379946,0.4750016
0.624317,0.7427979,0.690321,0.55220795,0.5928062,0.4855724
0.54109764,0.7563976,0.75431085,0.34722596,0.52760357,0.44632682
