0,1,2,3,4,5
0.5120979,0.5909267,0.5996985,0.7589938,0.77950025,0.84909666
0.47446737,0.55236095,0.5829258,0.73893684,0.7586241,0.8335907
0.4755886,0.5535008,0.5818264,0.73707473,0.7571938,0.83295393
0.4904254,0.5686122,0.58889866,0.74601495,0.7661588,0.8391686
0.50144404,0.579444,0.5927683,0.75393945,0.773438,0.84326935
0.45964906,0.53719026,0.5766375,0.72984076,0.74935687,0.8271918
0.4658285,0.54383856,0.5793033,0.7328054,0.75270617,0.83005226
0.44964644,0.52680945,0.5704463,0.71938837,0.7391929,0.82032
0.5192462,0.5973469,0.60094225,0.7611854,0.78144765,0.8496032
0.498404,0.5766805,0.5919231,0.74961615,0.76958764,0.8413647
0.52024156,0.59820026,0.5985456,0.7554251,0.7761404,0.8459995
0.49920234,0.57728446,0.5914706,0.7470853,0.76771516,0.84039927
0.41940778,0.49405688,0.5510209,0.68009233,0.7012702,0.7939284
0.2848558,0.34299886,0.4694925,0.5389153,0.55414957,0.6758151
0.3373364,0.40353078,0.5040418,0.6030898,0.6211497,0.7315873
0.48169357,0.5596369,0.5821157,0.72996867,0.7518946,0.8304241
0.5109689,0.58889705,0.5950163,0.75377405,0.773728,0.8437575
0.47110984,0.5487968,0.5810095,0.7340952,0.75409615,0.8305744
0.47233436,0.5502663,0.5805066,0.7332846,0.75337046,0.8302821
0.46691865,0.5447318,0.5789175,0.73294586,0.75258446,0.8294829
0.4980222,0.57608306,0.59006554,0.7458676,0.76615214,0.8389957
0.4715444,0.5487976,0.57695615,0.72816235,0.74819815,0.82597333
0.4562273,0.53330517,0.57149434,0.71905464,0.73910546,0.8200947
0.48402914,0.5618653,0.5836685,0.73739946,0.75760293,0.83292377
0.4682562,0.54594225,0.5782798,0.7301687,0.7503867,0.8281855
0.46282023,0.54016703,0.5752902,0.7258504,0.7458503,0.82465684
0.43993667,0.51633054,0.56561047,0.71312135,0.7326151,0.8150192
0.45967725,0.5367022,0.573036,0.7233329,0.74303555,0.8222518
0.46452928,0.5421479,0.5757757,0.7263052,0.74620926,0.8250562
0.4673176,0.54489523,0.5769021,0.7267386,0.74710137,0.825928
0.41085473,0.48508525,0.5481217,0.68274903,0.70234764,0.7934801
0.40922236,0.4835884,0.5483258,0.6843822,0.7037533,0.79437244
0.3100884,0.37267026,0.48951367,0.58423495,0.59920233,0.71212935
0.3671273,0.4372496,0.5238339,0.640803,0.65983105,0.7616446
0.40755183,0.48141578,0.5463297,0.67791986,0.6982928,0.791029
0.35146418,0.41957995,0.5140495,0.6174409,0.6374009,0.7457978
0.33444887,0.40094107,0.5049594,0.60110885,0.62067604,0.73313355
0.3562107,0.42378715,0.5148301,0.6207434,0.6406577,0.74679554
0.4548695,0.53199506,0.571296,0.72008055,0.74005765,0.8206403
0.48498073,0.56293774,0.58385146,0.73603725,0.7568854,0.8331193
0.44405502,0.5208541,0.56769216,0.715376,0.73531795,0.8175894
0.48937434,0.56774557,0.589085,0.7469217,0.7669101,0.83966625
0.46382788,0.5416327,0.5777762,0.72960204,0.74971247,0.827963
0.43776968,0.5142137,0.5634702,0.71052647,0.7299121,0.81317055
0.41966838,0.4953559,0.556942,0.70121133,0.7202368,0.8063709
0.45449898,0.5320486,0.5739471,0.7243306,0.7442717,0.8240538
0.44423705,0.5208255,0.5662129,0.7142502,0.7336487,0.8156829
0.46216935,0.5398944,0.57639426,0.72952306,0.7489566,0.8268701
0.44222137,0.51939315,0.5684762,0.7177418,0.73701054,0.8185971
0.44747597,0.5245479,0.56933177,0.71970963,0.7388729,0.81959724
0.42816997,0.50419587,0.56007236,0.7060411,0.72481334,0.8092482
0.43803817,0.51420903,0.564317,0.71106887,0.73042,0.8133104
0.47650152,0.5547684,0.58316845,0.73695856,0.75707227,0.83313215
0.45802167,0.53510433,0.5723547,0.7231634,0.7427438,0.82216203
0.4345012,0.51034176,0.5617489,0.707615,0.72658664,0.81006896
0.50921285,0.5869474,0.5946909,0.75324863,0.77321464,0.84313405
0.4915533,0.5694826,0.5889892,0.74768674,0.7674272,0.8393803
0.47545207,0.5527794,0.57885295,0.73250484,0.7519865,0.8281495
0.47943932,0.55730236,0.582622,0.73645425,0.75656676,0.83218884
0.49591213,0.5735952,0.58810973,0.746431,0.76588094,0.8376771
0.504845,0.5829322,0.59218866,0.7507789,0.77043486,0.84129846
0.50765806,0.5860439,0.59675956,0.7576856,0.7773502,0.8464041
0.5624341,0.6397642,0.6191905,0.78741187,0.8068054,0.86631227
0.52190197,0.60024494,0.60285056,0.76453227,0.7845762,0.85177004
0.55706364,0.63461936,0.617234,0.78426504,0.8039001,0.86452186
0.56320035,0.6404424,0.6190337,0.78672606,0.80617535,0.86590946
0.5767516,0.6536615,0.6263254,0.79621816,0.8154498,0.8722638
0.58256143,0.6591378,0.6268651,0.79658616,0.81585324,0.87255335
0.5810971,0.6573365,0.62623197,0.7968024,0.81587094,0.87194157
0.5663062,0.6436702,0.6223484,0.79056644,0.81015843,0.868984
0.5793575,0.65594864,0.62677324,0.7966969,0.8159364,0.8724337
0.5633925,0.64074665,0.6214379,0.79345286,0.8120967,0.86956483
0.5680984,0.64518386,0.62240475,0.7943481,0.81298983,0.8700565
0.58173174,0.6586244,0.62907755,0.79973316,0.81865,0.87443626
0.58997715,0.66598296,0.63086367,0.8041787,0.8225535,0.8763207
0.5836718,0.6604452,0.62923247,0.8000324,0.8189462,0.8746201
0.5901146,0.66656816,0.6300279,0.8015027,0.82038295,0.87560093
0.57840127,0.6554924,0.62728846,0.7977993,0.8169019,0.8734591
0.5740557,0.6514177,0.6268079,0.7980424,0.8169515,0.8734708
0.5454933,0.6238636,0.6144821,0.7804737,0.80033386,0.86289716
0.5499083,0.62793815,0.6154524,0.783235,0.8026453,0.86379194
0.6075018,0.68263674,0.6396423,0.816583,0.8341773,0.88408804
0.5958639,0.67228115,0.6349976,0.8079704,0.8267989,0.8804351
