0,1,2,3,4,5
0.5041291,0.5905199,0.6174156,0.7264006,0.7628809,0.8436428
0.45861614,0.5204324,0.56121695,0.740288,0.75562555,0.81965923
0.46443102,0.5236193,0.5577838,0.7184191,0.742239,0.8161536
0.48594493,0.5501003,0.5787987,0.7246206,0.7494499,0.8197221
0.50145316,0.5526145,0.55754393,0.7554233,0.7686286,0.8098492
0.43956575,0.5031509,0.55613667,0.7314278,0.7454007,0.81459254
0.4435532,0.51580507,0.5658703,0.72257555,0.744807,0.8205274
0.4388385,0.50629455,0.5579509,0.69369555,0.7187362,0.79425526
0.53600377,0.600183,0.61186254,0.72436535,0.75366586,0.8224537
0.5032378,0.5717484,0.5894556,0.7213615,0.7469711,0.8059472
0.56346357,0.634858,0.628112,0.6692877,0.7168339,0.78174555
0.5161466,0.5830482,0.6045755,0.69208384,0.728735,0.80552006
0.4656199,0.54018724,0.6027381,0.54397714,0.6118988,0.72803986
0.37138692,0.4347301,0.55918854,0.35783347,0.45614356,0.62442046
0.4026514,0.46526057,0.5574676,0.45351017,0.5301767,0.6609962
0.5069547,0.58728796,0.61947495,0.62142086,0.68605566,0.7918857
0.53852814,0.59701663,0.5910332,0.7073109,0.7358392,0.78316706
0.4669167,0.5320242,0.5772902,0.71473813,0.73730993,0.80827516
0.4685625,0.53952897,0.57474345,0.70223427,0.7310284,0.7986969
0.45161638,0.5165213,0.5572272,0.72564936,0.7438039,0.8078522
0.51763606,0.58318746,0.5938773,0.69279444,0.72651535,0.7886118
0.492919,0.546768,0.5638011,0.6762359,0.7064906,0.76440877
0.4674088,0.5321975,0.57080984,0.666368,0.6986644,0.7707474
0.49922746,0.5621881,0.57822555,0.6886946,0.7210461,0.78144985
0.46596205,0.5316705,0.56944364,0.6963661,0.7260814,0.79898125
0.46655318,0.52934617,0.5652748,0.6909113,0.71878237,0.78460807
0.43285796,0.49059737,0.54411036,0.69648015,0.7165506,0.7853873
0.4685378,0.5238948,0.5546664,0.6908666,0.7144585,0.77243155
0.46782842,0.5373664,0.5679319,0.68589973,0.71586853,0.77742535
0.47605368,0.5447368,0.57879746,0.6740316,0.70989645,0.78292257
0.43210676,0.48894495,0.5498214,0.61027837,0.64894706,0.7381138
0.4196153,0.48013556,0.54221493,0.6284392,0.6633632,0.74537486
0.3637807,0.41264427,0.5209568,0.482274,0.53427035,0.65403444
0.40440813,0.46504033,0.54751897,0.5372566,0.59449327,0.70399773
0.43310115,0.49098727,0.5612191,0.5879952,0.63749236,0.74556154
0.4083103,0.47854388,0.5825258,0.45913774,0.543457,0.6965089
0.38435224,0.46730217,0.5836151,0.43785456,0.53119093,0.6940553
0.4298204,0.47104305,0.5650057,0.4725532,0.5468914,0.6896575
0.45689955,0.52014244,0.5585726,0.6819408,0.7115969,0.77964836
0.50157475,0.56823635,0.5912263,0.66563046,0.70874757,0.7912345
0.43320993,0.49475938,0.55227166,0.68903685,0.7147003,0.79803973
0.47549412,0.5425492,0.5723286,0.73823845,0.7606932,0.8265432
0.44948316,0.5195464,0.57025355,0.7075534,0.7338565,0.8135633
0.42990765,0.48812526,0.53383267,0.6883017,0.7103507,0.7760498
0.39678475,0.4603778,0.5291246,0.69517696,0.71335095,0.7882375
0.43553784,0.5076619,0.5642262,0.70821965,0.7332491,0.8109272
0.44294515,0.4981724,0.53920686,0.68942845,0.7102209,0.7728253
0.4468079,0.5114307,0.55115926,0.72165835,0.7385141,0.7994072
0.41653052,0.48907515,0.54762655,0.7151334,0.73298305,0.80021435
0.43220797,0.49229962,0.5391377,0.71234393,0.7267352,0.789728
0.4145675,0.47474635,0.52964157,0.6984185,0.71296257,0.77373344
0.43566307,0.48907733,0.5426848,0.69216037,0.7102397,0.7790181
0.46582317,0.5410406,0.5798143,0.7103715,0.73883516,0.811089
0.46058568,0.5130512,0.5459286,0.6965233,0.71687573,0.7784039
0.4387686,0.4898283,0.53565735,0.68843365,0.7045844,0.76060647
0.53864795,0.5913079,0.59032404,0.7146499,0.7401324,0.7867571
0.48918635,0.5400318,0.5613,0.74381673,0.7589993,0.81538707
0.4941143,0.541644,0.5518322,0.69957995,0.71915036,0.7627565
0.4849483,0.5481426,0.5720931,0.7020403,0.7308698,0.79210705
0.51551664,0.56143945,0.55623204,0.7238971,0.7409013,0.77394044
0.525197,0.5856238,0.5755835,0.7143557,0.7399061,0.7750094
0.50439805,0.57012695,0.581692,0.7544627,0.77319217,0.82076436
0.5854924,0.64928675,0.6197815,0.7791358,0.8034467,0.84407145
0.52719945,0.5951414,0.605998,0.7438357,0.77003247,0.8337487
0.5776082,0.6445418,0.6233032,0.77047527,0.79800326,0.8456395
0.5933515,0.6555733,0.6253515,0.76745045,0.79322696,0.83728313
0.5991069,0.67054135,0.6397162,0.79699135,0.82310545,0.86758184
0.6206371,0.68965596,0.643105,0.77120614,0.80365396,0.84841746
0.62406766,0.67718655,0.62799484,0.7915478,0.81417716,0.8446527
0.5824856,0.65327007,0.6388392,0.7844682,0.81207305,0.87170786
0.61193454,0.6755894,0.641125,0.79097927,0.8165716,0.86200273
0.55830985,0.6122402,0.5862626,0.84452367,0.84797937,0.87737507
0.57517827,0.62786883,0.59130466,0.83273065,0.83923507,0.8636179
